GTIN	 QEMB 
7896278600027	 10 
7891095006984	 24 
3083681069518	 24 
3083681003420	 24 
3083680041713	 24 
7897517209025	 32 
7896292340503	 24 
7896102500608	 24 
7896102501155	 24 
3083681026122	 24 
3083681080803	 24 
7891032013259	 12 
7622210693280	 6 
7622210476838	 12 
7622300631574	 12 
7622300787837	 12 
7891150021174	 15 
7898963434023	 10 
7896653708720	 16 
7896653708317	 16 
7891515485528	 16 
7898963434047	 10 
7898963434016	 10 
7898929750075	 10 
7898929750099	 10 
7898929750082	 10 
7898963434030	 10 
7891089071110	 12 
7892018013003	 35 
7896181502968	 12 
7896181501572	 12 
7896007857203	 12 
7896007857210	 12 
7896005280911	 12 
7896005217023	 12 
7896005272046	 12 
7896005272022	 12 
7891048067208	 18 
7891048067192	 18 
7891048061794	 18 
7891048063095	 12 
7891048063101	 12 
7891048061800	 18 
7898080642165	 12 
7898080641588	 12 
7898080641786	 12 
7898080641618	 12 
7898080641601	 12 
7898568900985	 15 
7898264986610	 24 
7891048063118	 12 
7891095001392	 12 
7897942100447	 5 
7897942100430	 5 
7891048064115	 18 
7896532107170	 30 
7898264986108	 24 
7898264982933	 24 
7891000155806	 12 
7898649350401	 12 
7898649350340	 12 
7898649350425	 12 
7898649350333	 12 
7898649350418	 12 
7898649350388	 12 
7896214500763	 12 
7896247400214	 6 
8076809513388	 6 
7896102592610	 24 
7896102000160	 16 
7896041172638	 12 
7891031409459	 15 
8076809513661	 6 
8076809513739	 6 
7896292304840	 12 
7891150071216	 12 
7891150071247	 12 
7896102592603	 24 
7897517206727	 36 
7896048282330	 12 
7896223200708	 6 
7896181501664	 24 
8715700411316	 12 
7896007811311	 24 
7896299110543	 3 
7898957617050	 12 
7896181501671	 24 
7896007800872	 24 
7898286190316	 24 
7896247400207	 6 
7896007811304	 24 
7891234000187	 24 
7891032015918	 24 
011210115606	 12 
011210009530	 12 
7898957617067	 12 
7891150023918	 6 
7891150005396	 6 
7891150005419	 6 
7896247400122	 6 
7896102593051	 24 
7891032015710	 12 
7891032015727	 12 
7896036098974	 24 
7896036095904	 24 
7896036094969	 24 
7897517206741	 32 
7897517206772	 32 
7891031411049	 6 
7896181500100	 12 
7896181501688	 24 
7896007811403	 24 
7896247400153	 12 
7896196080505	 12 
7896196080536	 12 
7896196080512	 12 
7896048282309	 12 
7897517206765	 36 
7896102592993	 24 
8076809513692	 6 
8076809513708	 15 
7891031409602	 12 
7896299110451	 6 
7896223203136	 5 
7897942100096	 6 
7896048284730	 12 
7896048284747	 12 
7891031411025	 6 
7896196062341	 6 
8076809579346	 12 
8076809513746	 12 
7891031411018	 6 
7891031403013	 24 
8076809513395	 6 
7891032015697	 12 
8076809521543	 6 
078895300024	 3 
7896007801176	 12 
7896007865970	 12 
7896007800896	 24 
7896036097458	 12 
7896036090879	 12 
7896048283139	 12 
7896036093467	 12 
7896036090909	 12 
7896299109431	 6 
7896181500117	 12 
7898596081045	 6 
7896181502869	 12 
7896181502852	 12 
7896007810017	 24 
7897517206819	 32 
7896247400016	 12 
7896181502272	 12 
7897517206116	 32 
7891031409213	 12 
7891300900359	 24 
7897517206086	 32 
8076809523561	 6 
7896247400061	 6 
7892013003009	 25 
2000828000006	 7 
7898907631266	 14 
2000893000000	 9 
2000824000000	 20 
7897268101951	 20 
2000873000006	 8 
2011678000009	 10 
7891031405031	 12 
7891031405017	 25 
3077310532054	 12 
3077317532057	 12 
7897269900294	 6 
7896292304833	 12 
7898957617647	 12 
7891031410271	 15 
3036810201280	 12 
7898957617654	 12 
7896102503715	 16 
7891150027794	 24 
7891031405406	 15 
7891031406403	 15 
7891031406014	 25 
7891032015994	 24 
7898161870999	 12 
7898161870920	 12 
7891000035634	 12 
7896004005379	 24 
7896004005423	 24 
7898133290626	 12 
7898065080500	 12 
7896005401279	 12 
7896005401330	 12 
7896005401286	 12 
7896005401293	 12 
7896005402757	 12 
7896005401347	 12 
7896005401320	 12 
7896005401323	 12 
7898206502182	 27 
7898596080994	 6 
7896185312334	 12 
7898206500706	 27 
7896185312303	 12 
7896185312327	 12 
7891121031003	 12 
7891000026403	 24 
78900554	 24 
7891000307120	 24 
7891000307083	 24 
7613037064643	 24 
7613037094732	 24 
7891000315507	 24 
7891000315200	 24 
7891000300503	 24 
7891000306703	 24 
7891000307045	 24 
7891000029329	 24 
7891000010860	 24 
7891000111161	 24 
7891000104101	 12 
7891000056523	 12 
7891000098950	 24 
7896024726582	 20 
7896024726827	 20 
7896024726667	 20 
7896216100268	 12 
7898956700609	 12 
7891079000205	 50 
7891079000212	 50 
7891079000229	 50 
7891079000243	 50 
074601008406	 10 
7898264981905	 24 
7898264987150	 24 
7898264981899	 24 
7891035570001	 12 
7791130002554	 12 
7893000949430	 16 
7893000949270	 16 
7893000949355	 16 
7898024394181	 12 
7898024396529	 6 
7898024395236	 10 
7898024395232	 10 
7898024397892	 12 
7898024398622	 15 
7896798601917	 24 
7896798601887	 24 
7896798602310	 24 
7897744502616	 12 
7897744502630	 12 
7897744500858	 12 
7897744500872	 12 
7897744500902	 12 
7896319800027	 5 
7896319800041	 5 
7896319800010	 5 
7896564403011	 6 
7896036090626	 20 
7896036090824	 20 
7898905356567	 12 
7898994620723	 15 
7898905356185	 12 
7898994620716	 24 
7898922505009	 6 
7898905356840	 6 
7898596080574	 12 
7896007830763	 24 
7897600306006	 6 
7897600301001	 6 
7896036090602	 20 
7896291309600	 6 
7896036090619	 20 
7896036090954	 20 
78901919	 24 
7898247780075	 20 
7896036090244	 6 
7898269630877	 12 
7898073358240	 12 
7891150064928	 12 
7898264982681	 24 
7898264984197	 24 
7892840814816	 22 
7898962676097	 24 
7892840818258	 22 
7892840814779	 20 
7898409951404	 12 
7898131940554	 10 
7896664500023	 30 
7891031118016	 15 
7896743970044	 30 
742832741897	 30 
7893753602637	 10 
7893753602606	 10 
7896664500184	 30 
7898306102596	 12 
7898647490161	 24 
7898647490178	 24 
7898306100417	 18 
7896336007829	 24 
7896336002725	 24 
7896336002732	 24 
7896336005917	 24 
7896336004828	 24 
7896336011383	 6 
7896336002237	 24 
7896336006624	 50 
7896336006945	 10 
7896336014353	 24 
7896051215004	 12 
7896051216001	 12 
7896051020158	 20 
7891334150010	 20 
7891031110034	 15 
7896278635012	 15 
7891031110072	 15 
7898167466004	 15 
7896278632646	 15 
7898960219227	 6 
7898960219159	 15 
7898960219180	 15 
7898969219433	 6 
7898969219440	 6 
7898960219081	 6 
7898960219043	 15 
7896278633667	 15 
7896278634855	 15 
7891031110096	 15 
7896278632660	 15 
7898996016319	 25 
7898996016302	 25 
7891962000022	 24 
7891962000015	 24 
7891962018546	 24 
7891962018553	 24 
7898663620306	 24 
7896090101351	 24 
7896090101368	 24 
7702425537859	 24 
7896283006241	 6 
7891962051345	 8 
7891962051338	 8 
7897566810036	 30 
7897566810012	 50 
7898380411799	 10 
7898380411249	 10 
7897173098827	 12 
7891962047379	 24 
7891962054896	 24 
7898337000977	 12 
7898901250005	 10 
7898600721615	 10 
7898600721622	 10 
7896074600993	 26 
7896074601068	 26 
7896074604380	 10 
7898901250722	 10 
7896074600016	 10 
7898901250746	 10 
7898901259015	 25 
7896074600085	 15 
7891095300808	 30 
7891962057620	 8 
7896283006043	 6 
7891962057613	 8 
7896283006142	 6 
7898911727399	 25 
7898911727382	 25 
7896026800709	 4 
7896061915109	 16 
7896061915208	 8 
7891172432804	 4 
7896914001713	 4 
7896233701394	 8 
7896233701370	 16 
7896233701523	 8 
7891172421174	 16 
7891172432019	 4 
7891172432026	 4 
7896018704275	 4 
7898911727535	 25 
7898930672694	 25 
7896061920202	 12 
7896914000716	 12 
7898264981929	 24 
7898264981936	 24 
7891089436650	 12 
7896196059044	 6 
7891089044244	 6 
7898964064328	 6 
7897517206567	 32 
7891035032004	 12 
7891035032103	 12 
7898126320941	 6 
7898126320859	 10 
7896336007294	 20 
7898126320897	 12 
7898126320507	 12 
7898126320484	 12 
7898126320866	 12 
7898126320422	 6 
7898937868458	 12 
7898937868441	 12 
7898937868472	 12 
7898937868434	 12 
7898937868403	 12 
5281117006306	 12 
7898126320873	 12 
7898126320842	 12 
077428140052	 12 
7896009301193	 24 
7896009301186	 24 
7896009301179	 24 
7896009301162	 24 
7898904507366	 12 
7898947526911	 12 
7898947526928	 12 
7898947526942	 12 
7894650701409	 12 
7894650155011	 12 
7894650003060	 12 
7894650002049	 12 
7894650002667	 12 
7894650002117	 12 
7896336010515	 30 
7896653702483	 24 
2000977000001	 5 
2001042000001	 5 
7898649351781	 20 
7891031112304	 15 
7891031112120	 12 
7891031112427	 12 
7891031112335	 15 
7891032016106	 12 
7896536500342	 24 
7898161870890	 12 
7898161870906	 12 
7898161870852	 12 
2011153000005	 10 
2011154000004	 6 
7891031113301	 12 
7896067200032	 12 
041333001005	 12 
041333001074	 12 
041333001098	 12 
7896009765131	 18 
041333000992	 12 
041333001029	 12 
041333030135	 12 
041333121062	 12 
7896009765148	 12 
7896009718113	 12 
7896009761911	 12 
7891031403167	 12 
7891031403105	 12 
7897517208288	 25 
7891031403129	 12 
7898264981943	 24 
7898264981967	 24 
7898264981974	 24 
7898264981981	 24 
7898264981950	 24 
7896181500339	 12 
7892840814793	 40 
7892840814823	 40 
7898176070025	 18 
7891024194102	 12 
7891024194607	 12 
7898677070807	 12 
7898677070210	 12 
7898677070371	 12 
7898677070388	 12 
7896395753545	 10 
7898994462552	 24 
7898953538205	 12 
7898953538472	 12 
7898953538403	 12 
7896395725207	 10 
7898959778353	 12 
7891095022625	 15 
7896216102002	 12 
7898080640963	 24 
7898401210035	 6 
7894321631011	 30 
7896519216307	 60 
7896519215003	 60 
7896519210206	 60 
7896519211104	 60 
7896304220014	 20 
7896304220175	 20 
7896304220489	 20 
7896304220564	 20 
7896304220632	 20 
7896304220878	 20 
7896519216505	 60 
7896519210602	 60 
7896519210077	 60 
7896519210015	 60 
7896036095119	 12 
7896278600270	 10 
7891095300617	 12 
7896278600263	 10 
7891095300631	 12 
7891095030200	 36 
7891095100934	 36 
7891095008452	 36 
7891095100125	 36 
7891095002207	 36 
7894900504002	 6 
7894900501001	 6 
7898551100040	 30 
7500435123884	 12 
7500435154420	 12 
7500435154437	 12 
7501009222736	 12 
2009633000003	 7 
7898907631990	 15 
7898907631006	 15 
2000813000004	 7 
2000847000001	 7 
2000817000000	 7 
2001046000007	 7 
7891515484422	 20 
8412954020737	 15 
7896006791072	 20 
7896006791096	 20 
7896283003059	 10 
7896283002229	 10 
7896007540266	 60 
7896063281592	 12 
7891048045138	 36 
7891048044544	 36 
7898264986634	 24 
7891095010837	 24 
7894650013861	 12 
7894650001561	 12 
2000871000008	 11 
2001044000009	 8 
7897809036018	 12 
7898205920239	 12 
7896030519826	 16 
7896030520013	 12 
2022616000005	 8 
2,00085E+12	 1 
2005289000008	 30 
2005149000001	 30 
2022617000004	 4 
7898958540555	 8 
2000964000007	 8 
2022618000003	 8 
2001096000002	 12 
7898958540746	 8 
2000859000006	 21 
7898905835451	 10 
2012744000008	 8 
7898905835338	 15 
2000875000004	 0 
2000825000009	 24 
7898923336206	 27 
7898955617526	 20 
2001069000008	 6 
2008927000002	 12 
2001090000008	 7 
2016714000005	 24 
7891143017405	 42 
7891143017399	 42 
2019680000000	 8 
2008650000003	 24 
2000803000007	 12 
2006314000000	 24 
2013841000007	 10 
7891999960054	 20 
7896034680126	 20 
7898924049051	 20 
2013499000008	 3 
7891143001206	 20 
7896097617114	 12 
7896097604039	 12 
7896097617138	 12 
7896283001987	 10 
7891095016853	 12 
7896283003585	 10 
7896283002878	 10 
7897122601962	 12 
7898568900886	 12 
7898568900879	 12 
7898568901005	 12 
7898568901012	 12 
7898568900404	 12 
7896003926989	 12 
7891000115633	 12 
7891000115657	 12 
7891000244135	 12 
7891000244746	 12 
7891000115862	 12 
7891000115909	 12 
7891000118108	 12 
7896029069196	 10 
7896029075685	 10 
7896029006948	 10 
7896029006719	 10 
7896029007112	 10 
80052487	 16 
8000500023976	 6 
8000500232057	 12 
7894650126165	 12 
7894650000373	 12 
7894650014158	 12 
7894650014134	 12 
7894650014141	 12 
7894650000403	 12 
7894650000397	 12 
7894650003879	 12 
7898942723018	 12 
7896289400098	 36 
8001665701983	 8 
8001665700078	 8 
7896216100527	 15 
7891132000029	 10 
7891132000012	 20 
7622210696373	 15 
7622210696533	 15 
7622210696632	 15 
7622210696328	 15 
7622210696595	 15 
7622210696441	 15 
7622210696489	 15 
7622210696670	 15 
7622300391461	 15 
7896490290587	 15 
7896490290648	 15 
7896490290662	 15 
7896490290686	 15 
7896490290730	 15 
7898080642318	 15 
7898080642301	 15 
7898080642325	 15 
7898080642288	 15 
7891132082421	 15 
7891132005987	 15 
7891132082469	 15 
7891132006045	 15 
7891203050588	 15 
7622300867539	 15 
7622300867584	 15 
7622300867577	 15 
7622300867614	 15 
7622300861759	 15 
7622300861346	 15 
7622300861834	 15 
7622300820770	 15 
7622300861193	 15 
7622300861872	 15 
7622300861919	 15 
7622300861957	 15 
7622300861261	 15 
7622300861308	 15 
7622300391898	 15 
7622300861223	 15 
7622210932419	 15 
7622210762962	 15 
7622300867492	 15 
7622300862039	 15 
7622300862077	 15 
7622300732943	 15 
7894900011753	 4 
7894900011517	 6 
7894900010015	 6 
7894900011708	 6 
7894900011609	 6 
7894900011203	 8 
7894900011159	 6 
78908901	 12 
78912908	 6 
7894900701753	 4 
7894900701517	 6 
7894900700015	 6 
7894900701609	 6 
7894900700398	 12 
7894900701159	 6 
78933873	 12 
78912892	 6 
78936478	 12 
7896052600236	 6 
7896052606702	 6 
7896052603497	 6 
7896052603510	 6 
7896052600458	 6 
7892840800079	 12 
7892840800000	 6 
7896052600243	 6 
7894900321753	 6 
7894900320015	 6 
7891991001359	 6 
7891991000833	 12 
7891991001380	 8 
7894900681000	 6 
7894900061512	 6 
7894900680522	 6 
7894900680508	 6 
7894900681017	 6 
7896186300187	 6 
7896186300194	 6 
7896186300118	 6 
7896186300125	 6 
7896186300156	 6 
7896186300132	 6 
7896186302884	 6 
7896186300149	 6 
7891031112762	 12 
7896097616476	 12 
7896097604084	 12 
7896097604046	 12 
7896040701815	 12 
7894650937679	 12 
7894650079027	 12 
7898135810327	 12 
7896353300323	 16 
7896353300064	 10 
7896353300033	 16 
7896077622220	 8 
78902077	 24 
78902091	 24 
7896862001643	 6 
7896030518751	 24 
7896030518027	 24 
7898205923858	 12 
2000877000002	 0 
7896003904727	 6 
7896003904758	 6 
7896003904710	 6 
7891055112403	 12 
7896011106083	 24 
7896011104959	 24 
7891050004208	 12 
7898907632522	 18 
2000923000000	 3 
7897327900532	 5 
7897327900549	 5 
7897327900556	 5 
7891340330314	 10 
7891340330215	 10 
7891050004734	 12 
089540468709	 12 
7891050004307	 12 
7897664171756	 12 
7891150052437	 12 
7891150026025	 12 
7891150019560	 12 
7898422746827	 12 
7898422746759	 12 
7897751902171	 12 
7897751900337	 12 
7897751900351	 12 
7897751902164	 12 
7897751900368	 12 
7897534805378	 6 
7897534808461	 6 
7897534808645	 6 
7897534815506	 6 
7897534815513	 6 
7891150059887	 12 
7891150059917	 12 
7891150059856	 12 
4005900521934	 12 
4005900521910	 12 
4005900522016	 12 
4005900521996	 12 
7891024112700	 12 
7896512909763	 12 
7896512909787	 12 
7891024034910	 12 
7891024034996	 12 
7891024035078	 12 
7891024027226	 24 
7891024040102	 6 
7891024115107	 12 
7891024036952	 12 
7896060401559	 12 
7896060400101	 10 
7896060401320	 50 
7896060401467	 12 
7896056401983	 50 
7896098900901	 10 
7896098900109	 10 
7896098906118	 50 
7896055501103	 12 
7891150064324	 20 
7891150064317	 20 
7891150032774	 20 
7896098900741	 20 
7896098900710	 20 
7891132019021	 24 
7891132019045	 24 
7891132019038	 24 
7898663620085	 25 
7898663620054	 25 
7898663620061	 25 
7898663620030	 25 
7898663620078	 25 
7898663621044	 20 
7898663621037	 20 
7898663621020	 25 
7898663620771	 25 
7898930672663	 25 
7898930672670	 25 
7898911727863	 30 
7892840816261	 14 
7891048064023	 12 
7891048064030	 12 
7896278610125	 10 
7891095300495	 12 
7896007810123	 24 
7896007800018	 24 
7896035210001	 30 
7896035210018	 30 
7896035271545	 24 
7896278634657	 12 
7896278633483	 12 
7896278633506	 12 
7896278633513	 12 
7896278633520	 12 
7896110100043	 30 
7896110100814	 30 
7896035210087	 20 
7897846901102	 20 
7898649351934	 12 
7898649351132	 12 
7898649350845	 12 
7898649350456	 12 
7896283000164	 10 
7891095600847	 12 
7898957617807	 12 
2022914000004	 12 
7898957617494	 12 
7898649350722	 12 
7898649350562	 12 
7898957617517	 12 
7898957617500	 12 
7898957617487	 12 
7896532107194	 30 
2001059000001	 5 
7891164006204	 36 
2013539000005	 5 
2022608000006	 5 
2000848000000	 5 
2000917000009	 6 
2001060000007	 3 
7892840255442	 12 
7892840120214	 12 
7892840255541	 12 
7892840814427	 8 
7892840816414	 12 
7892840252649	 12 
7892840222444	 12 
7892840816254	 12 
7892840817152	 84 
7892840818357	 8 
7892840253745	 12 
7892840816674	 24 
7892840816339	 14 
7892840816322	 14 
7892840816193	 8 
7892840816438	 12 
7892840816452	 12 
7892840253844	 12 
7896053800932	 12 
7892840817060	 27 
7898171341083	 20 
7896292342736	 20 
7896292342705	 20 
7896292342712	 20 
7896292342729	 20 
7896053800468	 12 
7896053800574	 12 
7898264982421	 24 
7898264982438	 24 
7898264986085	 24 
7899567218231	 24 
7896031232083	 24 
7891022861044	 12 
7891022852707	 12 
7891022860139	 12 
7891022861075	 12 
7896299101077	 5 
7896299101046	 5 
7896299109721	 5 
7896299101107	 6 
7896299109783	 6 
7896079900449	 12 
7896009301049	 54 
7896009301063	 54 
7894321811789	 54 
7891132019403	 48 
7891132000449	 24 
7891132019724	 12 
7891132019717	 24 
7891132019731	 24 
7891132019274	 24 
7891132019281	 48 
7894900180541	 6 
7894900180503	 6 
7894900180022	 6 
7891035023507	 12 
3083681015676	 24 
7896102505016	 24 
7896102500530	 24 
7891032012658	 12 
7897517209278	 32 
7897327901621	 6 
7897327901614	 6 
7898944019935	 12 
7896283005268	 10 
7898568900978	 12 
7891095200696	 12 
78989177	 12 
7898917072974	 12 
7898950172105	 28 
7897042700264	 20 
7897042700295	 20 
7897042700257	 20 
7897042700080	 20 
7898269631966	 12 
7891150044555	 12 
7891150054462	 12 
7791293005010	 12 
7891150021693	 12 
7896235353324	 12 
7896235353331	 12 
7898919411993	 12 
7506309840024	 6 
7501007413921	 6 
7501001165246	 6 
7896235353355	 12 
7896007800056	 24 
7896007811007	 24 
7896007800001	 24 
7891991296472	 24 
7891149840878	 15 
7891149106608	 6 
7891991297592	 8 
7891991297615	 8 
7891991297639	 8 
7891991297653	 8 
7896053800970	 12 
7896053800581	 12 
7896053800444	 12 
7896053800451	 12 
78903784	 16 
7891097000881	 8 
78912274	 6 
78912298	 6 
7898099001342	 12 
7893000084308	 20 
7893000084315	 20 
7894000080505	 12 
7891000530603	 12 
7891132009374	 23 
7891132007509	 23 
7891132009626	 12 
7891132009640	 12 
7891132007530	 23 
7891132007486	 23 
7891132007523	 23 
7891000582305	 24 
7891000582107	 24 
9506921214058	 4 
7456979717136	 4 
7456979717174	 6 
7456979717150	 6 
9508698415232	 4 
7456979717044	 6 
9506921214041	 6 
7456979717068	 6 
7896072903805	 12 
7898255980375	 12 
7892840814762	 21 
7898192030485	 12 
7898192032533	 12 
7898192030287	 12 
7898192039914	 12 
7896267774753	 6 
7898953148169	 6 
7899916904778	 12 
7898553442957	 6 
7896931614194	 12 
7898553442940	 6 
7896267774739	 6 
7891156020218	 27 
7896196059419	 24 
8410280207037	 6 
7896237903152	 12 
7891141025570	 6 
7891141032219	 24 
7891141019838	 6 
7896855901745	 12 
7896931614132	 12 
7891141023910	 6 
7896452100688	 6 
7896267704095	 12 
7898953148220	 6 
7896185313157	 12 
7898938310741	 6 
7896855907501	 12 
8801105909562	 12 
7896623100462	 6 
7894900610017	 6 
7894900612073	 6 
7894900612004	 6 
7894900611076	 6 
7894900611014	 6 
7898553446979	 6 
7898953148275	 6 
7894900612059	 6 
7896000557056	 12 
7896000554369	 12 
7896000550064	 12 
7896000555359	 12 
7896000556066	 12 
7896267774791	 6 
7896267774821	 6 
7896267774807	 6 
7898553442933	 6 
7898553443862	 6 
7898553443886	 6 
7898553445613	 6 
7898553446986	 6 
7896267772612	 12 
7896267772605	 12 
7896267772582	 12 
7896267772575	 12 
7898953148541	 6 
7622300390907	 15 
7622300851156	 15 
7622300861148	 15 
7622300391065	 15 
7622300391324	 15 
7622300861186	 15 
7622300391553	 15 
7622300391645	 15 
7622300391713	 15 
7622300391768	 15 
7622300391850	 15 
7622300391942	 15 
7622300830229	 15 
7622210655585	 15 
7622210932402	 15 
7622210932358	 15 
7892018034008	 25 
7896623100509	 6 
7896623100622	 6 
7896004007427	 36 
7896004005270	 36 
7896004004679	 36 
7896004005805	 24 
7898192030010	 12 
7898192030577	 12 
7898192030249	 12 
7898192030539	 12 
7898192030584	 12 
7898192030065	 12 
7898192030270	 12 
7898192030072	 12 
7896048285270	 12 
7891150021884	 12 
7891150043763	 7 
7891200190942	 24 
7898945163026	 30 
736532495662	 30 
7898941911065	 24 
7898941911072	 24 
7896216101111	 12 
7898269630709	 6 
7898269630211	 6 
7896283000171	 10 
7898269631959	 12 
7896020160052	 12 
7891079000427	 24 
7891079000410	 50 
7891079000434	 50 
7896216100176	 12 
7896181502357	 24 
7908355601008	 25 
7896289900581	 20 
7898994081623	 24 
7898963886037	 20 
7898053590080	 20 
7898963886259	 12 
7898264987204	 24 
7898264986023	 24 
7891000502204	 30 
7891150051775	 12 
7891150051812	 12 
7891000006689	 42 
7898264986795	 24 
7897269900621	 6 
7898264987242	 24 
7898264986030	 24 
7898649350463	 24 
7898649350470	 24 
7898649350494	 24 
7896299102012	 5 
7501035010109	 12 
7501035042322	 12 
7861002901831	 12 
78934696	 14 
7861002901855	 12 
78600027	 14 
78600010	 14 
78605831	 14 
7702425809697	 24 
7896914011392	 24 
7894321218526	 6 
7894321242521	 27 
7891032015222	 12 
7896196082622	 24 
7896196080444	 24 
7891032015215	 12 
7896196062334	 24 
7896196082585	 24 
7898264983169	 24 
7891156042012	 27 
7891156040018	 27 
7891156044016	 27 
7891156041015	 27 
7892840817091	 27 
7892840816872	 20 
7892840817077	 27 
7892840816896	 27 
7896341130758	 20 
7892840817107	 27 
7892840816858	 20 
7896341130079	 20 
7892840817084	 27 
7892840816919	 20 
7891962053196	 36 
7891962053226	 36 
7891962053202	 36 
7891962053189	 36 
742832623353	 30 
7896073906058	 24 
7891962005959	 30 
7898912222244	 20 
7898067340671	 10 
7898649351361	 12 
7898649351378	 12 
7898649351385	 12 
2001073000001	 2 
7622210839602	 12 
7895800304235	 21 
7622210887658	 16 
7622210885760	 16 
7895800304211	 15 
7895800309780	 21 
7895800304228	 21 
7895800430002	 21 
7895800911150	 15 
7622300842246	 21 
7622210862679	 12 
7895800201503	 21 
7622210839640	 12 
7622210887863	 6 
012546672511	 12 
012546612296	 12 
012546675215	 12 
012546619592	 12 
7622210888457	 6 
7896278600058	 10 
7891095400751	 12 
5410291007636	 3 
7896532107217	 30 
7891035040191	 12 
7891035051265	 12 
7891035200007	 12 
7891035040009	 12 
7891035041006	 12 
7891035040702	 12 
7891035050602	 12 
7891035017001	 12 
7891035040450	 12 
7891035040405	 12 
7891035040436	 12 
7891055003589	 12 
7891055020081	 12 
7891035216107	 12 
7891035216008	 12 
7891035215605	 12 
7891035245008	 24 
7891035285189	 24 
7891035215001	 24 
7891035209000	 24 
7891035209901	 24 
7891035210006	 24 
7891035211409	 12 
7891035224102	 12 
7891035225109	 12 
7891035228100	 24 
7891035224003	 12 
7891035225000	 12 
7898024830191	 12 
7898024830207	 12 
7891035028304	 24 
7898024830177	 12 
7898024830184	 12 
7891035800078	 12 
7898178830634	 12 
7898178830764	 12 
7898178830870	 24 
7898178830887	 20 
7898178830832	 24 
7898178830849	 24 
7898178830856	 24 
7898178830627	 12 
7898178831266	 12 
7898178830603	 12 
7898178830481	 12 
7898178831969	 24 
7898178831198	 12 
7898178830498	 12 
7898178830719	 12 
7898178830757	 12 
7898178830733	 12 
7898178830665	 12 
7898178830863	 12 
7898178830054	 12 
7891031408056	 12 
7896048284075	 12 
7896048258038	 12 
7896048200051	 12 
7896048284778	 12 
7896048284242	 12 
7896048254016	 12 
7896048284761	 12 
7896048255013	 12 
7896196083025	 12 
7896048200105	 12 
7898908593020	 6 
7898908593310	 12 
7898908593013	 12 
7898908593174	 12 
7898434400120	 12 
7898434400014	 12 
7898908593686	 12 
7896048258014	 12 
7896756803780	 12 
7896756802660	 6 
7896756803445	 6 
7896756802677	 6 
7896452106000	 6 
7896452104358	 6 
7896452104204	 6 
7896452104167	 6 
7896267778522	 12 
7896267778515	 12 
7896267778539	 12 
7896267778546	 12 
7896267778560	 12 
7896267778553	 12 
7896267778584	 12 
7896267778577	 12 
7891141023569	 12 
7891141021619	 12 
7793440000879	 6 
7793440000619	 6 
7793440702964	 6 
7793440702926	 6 
7793440702940	 6 
7793440703138	 6 
5601096200319	 6 
7896452113039	 6 
7896452104457	 6 
7896452104464	 6 
7896452104471	 6 
7896452104594	 6 
5601096328303	 6 
5601096351301	 6 
5601096201408	 6 
5601096201309	 6 
7804320303178	 12 
7804320087016	 12 
7804320256900	 12 
7804320510187	 12 
7804320985633	 12 
7804320510163	 12 
7804320131344	 12 
7804320301174	 12 
7804320510170	 12 
8410310025020	 12 
7896023085734	 6 
7896023081545	 6 
7896023085710	 6 
7896023081538	 6 
7804340902573	 12 
7804340901545	 12 
7804320116846	 12 
7804320116921	 12 
7798039590496	 12 
7804320148397	 12 
7804320116952	 12 
7804320116815	 12 
7804320636009	 12 
7804320753607	 12 
7804320119434	 12 
7804340808011	 12 
7804340100184	 12 
7804340100054	 12 
7804340822178	 12 
7804340808028	 12 
7896267773756	 12 
7896267773800	 12 
7896267773862	 12 
7896267773749	 12 
7896267773640	 12 
7896267773664	 12 
7896267773831	 12 
7896267773657	 12 
7896267773855	 12 
7896267773794	 12 
7896267773787	 12 
7896267773848	 12 
5601109113025	 6 
5601109111373	 6 
3263286518288	 12 
7896072903768	 12 
7896072902945	 12 
7896072902938	 12 
7896072902921	 12 
3500610085338	 12 
3500610093708	 12 
7896756802707	 12 
7804300010638	 12 
7804300122805	 12 
7804300120641	 12 
7798081661939	 12 
7804300120603	 12 
7804300137366	 12 
7804300010645	 12 
3263286301323	 12 
3263286328993	 12 
7896452101555	 6 
7896452104501	 6 
7896452100794	 6 
7896452104105	 6 
7896452104006	 6 
8008820156220	 12 
8008820156244	 12 
7804340902535	 12 
7804340902580	 12 
7808765719754	 12 
7808765719747	 12 
7808765709885	 12 
7808765709861	 12 
7808765743872	 12 
7808765709892	 12 
7798078235877	 6 
7896756800086	 6 
7896756800116	 6 
7896756800093	 6 
7896756802967	 6 
7896756800024	 6 
7896756802769	 6 
7896756802813	 6 
7896756800888	 6 
7896756802912	 6 
7891141018541	 6 
7898276972762	 6 
7898276970102	 12 
7898276970119	 12 
7898276971161	 12 
8410415588826	 6 
7896855909147	 6 
7896855901400	 12 
7896855901417	 12 
5601174190006	 6 
5601174204000	 6 
5601109211110	 6 
5601109211165	 6 
5601109211127	 6 
7896023081477	 6 
7791540049545	 6 
7791540048562	 6 
7791540049552	 6 
7791540049569	 6 
7896023083617	 6 
7896023010774	 6 
7896023010798	 6 
7896023010811	 6 
7896023080043	 6 
7896023081415	 6 
7896023085529	 12 
7896023084096	 6 
7891141004254	 6 
7891141004469	 6 
7804300003234	 12 
7804300123871	 12 
7804300123512	 12 
7804300121853	 12 
7804300121846	 12 
7804300147242	 12 
7804300003227	 12 
7804350003321	 12 
7804350596236	 12 
7804350002157	 12 
